"Map","Name","Guid","Entry","X","Y","DistXY"
"870","Thunder Cleft Brave","517531","58181","-908.13","156.46","0"
"870","Thunder Cleft Brave","517532","58181","-917.05","146.09","0"
"870","Thunder Cleft Brave","517545","58181","-916.51","80.65","0"
"870","Thunder Cleft Brave","517551","58181","-792.56","119.33","0.249"
"870","Thunder Cleft Brave","517553","58181","-858.45","172.7","0"
"870","Thunder Cleft Sunwalker","517533","58937","-880.6","124.35","0.28"
"870","Thunder Cleft Sunwalker","517534","58937","-880.36","114.5","0.327"
"870","Thunder Hold Cannon Fire Effects Bunny","505911","66477","3307.46","-681.56","0"
"870","Thunder Hold Cannon Fire Effects Bunny","505912","66477","3308.39","-679.91","0"
"870","Thunder Hold Cannon Fire Effects Bunny","505923","66477","3311.56","-670.39","0"
"870","Thunder Hold Cannon Fire Effects Bunny","505984","66477","3230.8","-916.32","0"
"870","Thunder Hold Cannon Fire Effects Bunny","505986","66477","3297.74","-997.15","0"
"870","Thunder Hold Cannon Fire Effects Bunny","505991","66477","3265.19","-969.82","0"
"870","Thunder Hold Cannon Fire Effects Bunny","505995","66477","3315.08","-962.56","0"
"870","Thunder Hold Cannon Fire Effects Bunny","505997","66477","3228.5","-896.78","0"
"870","Thunder Hold Cannon Fire Effects Bunny","505999","66477","3247.88","-890.14","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506002","66477","3248.65","-888.87","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506003","66477","3251.26","-889.8","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506010","66477","3272.6","-928.2","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506013","66477","3236.18","-888.45","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506014","66477","3237.08","-887.79","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506015","66477","3237.06","-885.72","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506017","66477","3249.64","-900.21","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506056","66477","3268.44","-1023.54","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506062","66477","3226.88","-964.13","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506063","66477","3258.94","-1024.23","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506064","66477","3307.25","-1032.89","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506074","66477","3347.21","-811.95","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506080","66477","3280.39","-841.38","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506081","66477","3268.6","-838.22","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506082","66477","3385.68","-801.39","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506090","66477","3270.3","-839.17","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506092","66477","3300.06","-819.32","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506098","66477","3356.95","-785.05","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506108","66477","3323.79","-813.42","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506110","66477","3319.27","-812.52","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506113","66477","3322.08","-811.02","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506118","66477","3365.54","-866.77","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506140","66477","3308.65","-879.84","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506154","66477","3325.42","-888.6","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506157","66477","3383.82","-845.92","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506158","66477","3330.91","-861.22","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506162","66477","3268.36","-839.73","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506190","66477","3138.19","-912","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506217","66477","3044.62","-935.09","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506244","66477","3050.57","-885.37","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506287","66477","3186.56","-951.1","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506290","66477","3184.48","-970.65","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506298","66477","3172.12","-984.89","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506300","66477","3184.75","-942.68","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506331","66477","3132.43","-942.9","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506332","66477","3130.02","-954.22","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506333","66477","3178.46","-912.1","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506334","66477","3157.49","-937.91","0"
"870","Thunder Hold Cannon Fire Effects Bunny","506353","66477","3142.36","-983.42","0"
"870","Thunder Hold Fire Effects Bunny","505973","66336","3319.15","-1015.4","0"
"870","Thunder Hold Fire Effects Bunny","505982","66336","3315.2","-959.93","0"
"870","Thunder Hold Fire Effects Bunny","505985","66336","3229.82","-918.43","0"
"870","Thunder Hold Fire Effects Bunny","505987","66336","3272.25","-972.33","0"
"870","Thunder Hold Fire Effects Bunny","505988","66336","3273.26","-977.58","0"
"870","Thunder Hold Fire Effects Bunny","505989","66336","3267.02","-984.65","0"
"870","Thunder Hold Fire Effects Bunny","505992","66336","3319.59","-1013.7","0"
"870","Thunder Hold Fire Effects Bunny","505996","66336","3314.21","-960.81","0"
"870","Thunder Hold Fire Effects Bunny","506020","66336","3321.44","-1015.31","0"
"870","Thunder Hold Fire Effects Bunny","506022","66336","3249.36","-1022.87","0"
"870","Thunder Hold Fire Effects Bunny","506039","66336","3223.02","-923.75","0"
"870","Thunder Hold Fire Effects Bunny","506057","66336","3266.74","-1023.31","0"
"870","Thunder Hold Fire Effects Bunny","506060","66336","3265.97","-1025.55","0"
"870","Thunder Hold Fire Effects Bunny","506061","66336","3250.4","-1021.82","0"
"870","Thunder Hold Fire Effects Bunny","506069","66336","3330","-845.19","0"
"870","Thunder Hold Fire Effects Bunny","506099","66336","3371.6","-788.21","0"
"870","Thunder Hold Fire Effects Bunny","506100","66336","3369.05","-790.69","0"
"870","Thunder Hold Fire Effects Bunny","506101","66336","3371.46","-797.5","0"
"870","Thunder Hold Fire Effects Bunny","506119","66336","3352.66","-885.06","0"
"870","Thunder Hold Fire Effects Bunny","506121","66336","3352.7","-882.91","0"
"870","Thunder Hold Fire Effects Bunny","506123","66336","3353.62","-886.67","0"
"870","Thunder Hold Fire Effects Bunny","506142","66336","3385.3","-825.58","0"
"870","Thunder Hold Fire Effects Bunny","506145","66336","3383.47","-825.53","0"
"870","Thunder Hold Fire Effects Bunny","506146","66336","3344.42","-847.54","0"
"870","Thunder Hold Fire Effects Bunny","506147","66336","3346.73","-845.45","0"
"870","Thunder Hold Fire Effects Bunny","506148","66336","3344.66","-845.75","0"
"870","Thunder Hold Fire Effects Bunny","506151","66336","3384.9","-826.41","0"
"870","Thunder Hold Fire Effects Bunny","506160","66336","3342.05","-857.51","0"
"870","Thunder Hold Fire Effects Bunny","506180","66336","3088.62","-909.88","0"
"870","Thunder Hold Fire Effects Bunny","506183","66336","3086.81","-904.35","0"
"870","Thunder Hold Fire Effects Bunny","506184","66336","3085.87","-902.8","0"
"870","Thunder Hold Fire Effects Bunny","506211","66336","3088.38","-920.54","0"
"870","Thunder Hold Fire Effects Bunny","506212","66336","3091.78","-984.75","0"
"870","Thunder Hold Fire Effects Bunny","506213","66336","3089.55","-966.37","0"
"870","Thunder Hold Fire Effects Bunny","506222","66336","3084.57","-965.98","0"
"870","Thunder Hold Fire Effects Bunny","506224","66336","3037.74","-952.65","0"
"870","Thunder Hold Fire Effects Bunny","506225","66336","3023.75","-945.85","0"
"870","Thunder Hold Fire Effects Bunny","506226","66336","3024.24","-944.75","0"
"870","Thunder Hold Fire Effects Bunny","506227","66336","3033.93","-954.29","0"
"870","Thunder Hold Fire Effects Bunny","506228","66336","3076.94","-975.02","0"
"870","Thunder Hold Fire Effects Bunny","506229","66336","3084.83","-975.16","0"
"870","Thunder Hold Fire Effects Bunny","506230","66336","3040.16","-959.21","0"
"870","Thunder Hold Fire Effects Bunny","506231","66336","3034.46","-951.97","0"
"870","Thunder Hold Fire Effects Bunny","506232","66336","3042.71","-959.49","0"
"870","Thunder Hold Fire Effects Bunny","506233","66336","3038.57","-954.19","0"
"870","Thunder Hold Fire Effects Bunny","506237","66336","3028.32","-911.46","0"
"870","Thunder Hold Fire Effects Bunny","506238","66336","3029.81","-910.09","0"
"870","Thunder Hold Fire Effects Bunny","506239","66336","3027.49","-884.73","0"
"870","Thunder Hold Fire Effects Bunny","506241","66336","3023.99","-888.54","0"
"870","Thunder Hold Fire Effects Bunny","506245","66336","3083.78","-920.37","0"
"870","Thunder Hold Fire Effects Bunny","506246","66336","3031.48","-910.73","0"
"870","Thunder Hold Fire Effects Bunny","506258","66336","3086.32","-920.99","0"
"870","Thunder Hold Fire Effects Bunny - Scorched Ground","506216","66742","3028.58","-916.33","0"
"870","Thunder Hold Infantryman","506009","66650","3278.96","-933.24","0"
"870","Thunder Hold Infantryman","506050","66650","3304.47","-981.46","0"
"870","Thunder Hold Infantryman","506096","66650","3347.68","-791.48","0"
"870","Thunder Hold Infantryman","506274","66650","3152.62","-935.58","0"
"870","Thunder Hold Infantryman","506278","66650","3153.72","-938.71","0"
"870","Thunder Hold Infantryman","506297","66650","3176.15","-961.05","0"
"870","Thunder Hold Laborer","506194","66651","3137.87","-868.8","0"
"870","Thunder Hold Laborer","506319","66651","3146.19","-913.66","0"
"870","Thunder Hold Mender","506019","66649","3274.1","-915.67","0"
"870","Thunder Hold Mender","506235","66649","3038.2","-934.53","0"
"870","Thunder Hold Mender","506256","66649","3043.53","-887.69","0"
"870","Thunder Hold Mender","506309","66649","3192.54","-856.71","0"
"870","Thunder Hold Sharp-Shooter","506181","66647","3059.29","-891.28","0"
"870","Thunder Hold Sharp-Shooter","506255","66647","3042.74","-918.03","0"
"870","Thunder Hold Sharp-Shooter","506299","66647","3166.76","-948.04","0"
"870","Thunder Hold Sharp-Shooter","506314","66647","3190.22","-869.56","0"
"870","Thunder Hold Sharp-Shooter","506322","66647","3163.35","-851.29","0"
"870","Thunder Hold Supplies","505974","66654","3341.1","-948.39","0"
"870","Thunder Hold Supplies","506016","66654","3227.38","-895.77","0"
"870","Thunder Hold Supplies","506021","66654","3171.64","-985.7","0"
"870","Thunder Hold Supplies","506031","66654","3207.46","-968.02","0"
"870","Thunder Hold Supplies","506034","66654","3184.32","-943.06","0"
"870","Thunder Hold Supplies","506036","66654","3185.91","-951.32","0"
"870","Thunder Hold Supplies","506037","66654","3184.43","-970.3","0"
"870","Thunder Hold Supplies","506065","66654","3225.77","-963.74","0"
"870","Thunder Hold Supplies","506066","66654","3306.62","-1033.29","0"
"870","Thunder Hold Supplies","506086","66654","3385.2","-816.59","0"
"870","Thunder Hold Supplies","506122","66654","3365.18","-867.29","0"
"870","Thunder Hold Supplies","506176","66654","3086.75","-916.53","0"
"870","Thunder Hold Supplies","506197","66654","3137.21","-912.55","0"
"870","Thunder Hold Supplies","506208","66654","3117","-890.2","0"
"870","Thunder Hold Supplies","506218","66654","3108.67","-967.1","0"
"870","Thunder Hold Supplies","506221","66654","3089.08","-961.5","0"
"870","Thunder Hold Supplies","506223","66654","3083.62","-982.09","0"
"870","Thunder Hold Supplies","506240","66654","3029.31","-915.68","0"
"870","Thunder Hold Supplies","506272","66654","3179.2","-912.58","0"
"870","Thunder Hold Supplies","506275","66654","3142.84","-984.15","0"
"870","Thunder Hold Supplies","506350","66654","3132.29","-943.27","0"
"870","Thunder Hold Supplies","506352","66654","3130.44","-955.62","0"
"870","Thunderbird","517443","57851","-274.53","-783.75","0"
"870","Thunderfist Gorilla","505484","59742","510.94","-1305.17","0"
"870","Thunderfist Gorilla","505487","59742","505.24","-1307.1","0"
"870","Thunderfist Matriarch","505396","59747","592.59","-1349.27","0"
"870","Thunderfist Matriarch","505404","59747","690.45","-1381.57","0"
"870","Thunderfoot Pig","512952","56132","461.19","-287.45","0"
"870","Thunderfoot Pig","512954","56132","440.41","-288.83","0"
"870","Thunderfoot Pig","512955","56132","442.14","-287.17","0"
"870","Thunderfoot Pig","512963","56132","460.03","-289.27","0"
"870","Thunderfoot Pig","512964","56132","458.62","-290.45","0"
"870","Thunderfoot Pig","512970","56132","459.66","-300.99","0"
"870","Thunderfoot Pig","512971","56132","441.54","-309.72","0"
"870","Thunderfoot Pig","512972","56132","440.35","-318.13","0"
"870","Thunderfoot Pig","512973","56132","438.9","-318.23","0"
"870","Thunderfoot Pig","512974","56132","442.06","-316.51","0"
"870","Thunderfoot Pig","512998","56132","402.29","-294.49","0"
"870","Thunderfoot Pig","512999","56132","401.85","-292.63","0"
"870","Thunderfoot Pig","513001","56132","425.49","-272.86","0"
"870","Thundermaw","535114","58456","682.6","1831.92","0"
"870","Thundermaw","535119","58456","656.35","1848.94","0"
"870","Thundermaw","535120","58456","712.02","1779.75","0"
"870","Thundermaw","535121","58456","671.8","1870.69","0.01"
"870","Thundermaw","535123","58456","648.39","1889.16","0"
"870","Thundermaw","535125","58456","621.58","1835.81","0"
"870","Thundermaw","535126","58456","625.75","1832.88","0"
"870","Thundermaw","535127","58456","652.18","1851.06","0"
"870","Thundermaw","535137","58456","713.45","1797.35","0"
"870","Thundermaw","535138","58456","726.94","1841.75","0"
"870","Thundermaw","535142","58456","781.48","1766.84","0"
"870","Thundermaw","535156","58456","810.97","1752.52","0"
"870","Thundermaw","535159","58456","775.33","1765.07","0"
"870","Tian Beer-Fetcher","501433","55207","2580.63","-1595.21","0"
"870","Tian Beer-Fetcher","501434","55207","2583.91","-1539.95","0"
"870","Tian Pupil","501337","54944","2458.66","-1642.48","0"
"870","Tian Pupil","501343","54944","2445.78","-1625.07","0"
"870","Tian Pupil","501344","54944","2448.19","-1627.35","0"
"870","Tian Pupil","501347","54944","2459.67","-1645.63","0"
"870","Tian Pupil","501350","54944","2481.71","-1564.57","0"
"870","Tian Pupil","501351","54944","2498.77","-1562.19","0"
"870","Tian Pupil","501352","54944","2497.29","-1559.23","0"
"870","Tian Pupil","501353","54944","2479.12","-1566.66","0"
"870","Tian Pupil","501355","54944","2504.61","-1600.41","0"
"870","Tian Pupil","501356","54944","2505.62","-1603.57","0"
"870","Tian Pupil","501357","54944","2523.9","-1603.96","0"
"870","Tian Pupil","501359","54944","2522.43","-1606.93","0"
"870","Tian Pupil","505554","54944","2478.52","-1629.48","0"
"870","Tian Pupil","505555","54944","2474.17","-1604.29","0"
"870","Tian Pupil","505556","54944","2477.15","-1605.73","0"
"870","Tian Pupil","505557","54944","2490.91","-1614.69","0"
"870","Tian Pupil","505558","54944","2494.21","-1614.46","0"
"870","Tian Pupil","505559","54944","2475.6","-1627.24","0"
"870","Tian Pupil","505560","54944","2498.5","-1626.21","0"
"870","Tian Pupil","505561","54944","2496.66","-1628.96","0"
"870","Tian Pupil","505562","54944","2490.79","-1602.44","0"
"870","Tian Pupil","505563","54944","2489.77","-1599.29","0"
"870","Tian Pupil","505565","54944","2471.61","-1579.41","0"
"870","Tian Pupil","505566","54944","2470.6","-1576.25","0"
"870","Tian Pupil","505567","54944","2487.42","-1576.11","0"
"870","Tian Pupil","505568","54944","2484.11","-1576.35","0"
"870","Tian Student","501698","55198","2590.36","-1281.88","0"
"870","Tian Student","501699","55198","2582.28","-1290.32","0"
"870","Tian Student","501709","55198","2590.19","-1289.98","0"
"870","Tian Student","501710","55198","2553.54","-1257.78","0"
"870","Tian Student","501711","55198","2597.73","-1281.53","0"
"870","Tian Student","501712","55198","2557.65","-1253.6","0"
"870","Tian Student","501715","55198","2561.54","-1249.04","0"
"870","Tian Trainee","501424","55028","2555.34","-1540.51","0"
"870","Tian Trainee","501425","55028","2552.99","-1563.63","0"
"870","Tian Trainee","501426","55028","2556.29","-1560.51","0"
"870","Tian Trainee","501427","55028","2566.25","-1550.91","0"
"870","Tian Trainee","501428","55028","2554.76","-1561.98","0"
"870","Tian Trainee","501429","55028","2558.01","-1542.52","0"
"870","Tian Trainee","501430","55030","2546.57","-1553.74","0"
"870","Tian Trainee","501431","55028","2569.25","-1547.84","0"
"870","Tian Trainee","501432","55028","2545","-1555.34","0"
"870","Tian Trainee","501435","55029","2564.95","-1546.89","0"
"870","Tian Trainee","501436","55028","2563.65","-1548.62","0"
"870","Tian Trainee","501438","55028","2542.65","-1553.16","0"
"870","Tiger Style Monk","511785","60936","4048.84","1695.58","0"
"870","Tiger Style Monk","511788","60936","4031.91","1662.55","0"
"870","Tiger Style Monk","511789","60936","4058.1","1697.21","0"
"870","Tiger Style Monk","511791","60936","4057.4","1699.83","0"
"870","Tiger Style Monk","511792","60936","4049.66","1690.13","0"
"870","Tiger Style Monk","511793","60936","4033.95","1664.54","0"
"870","Tiger Style Monk","511804","60936","4044.66","1689.5","0"
"870","Tiger Style Monk","511805","60936","4047.84","1700.7","0"
"870","Tiger Style Monk","511811","60936","4019.99","1712.78","0"
"870","Tiger Style Monk","511817","60936","4038.15","1698.87","0"
"870","Tiger Style Monk","511822","60936","4043.94","1694.73","0"
"870","Tiger Style Monk","511823","60936","4040.05","1688.67","0"
"870","Tiger Style Monk","511824","60936","4042.76","1699.78","0"
"870","Tiger Style Monk","511825","60936","4039.18","1693.81","0"
"870","Tiger Style Monk","511826","60936","4022.55","1714.14","0"
"870","Tiger Temple General Purpose Bunny","510022","61061","3722.87","363.24","0"
"870","Tiger Temple General Purpose Bunny","510023","61061","3732.57","344.7","0"
"870","Tiger Temple General Purpose Bunny","510036","61061","3718.17","349.2","0"
"870","Tiger Temple General Purpose Bunny","510040","61061","3737.2","358.83","0"
"870","Tiger Temple General Purpose Bunny","510044","61061","3671.46","674.52","0"
"870","Tiger Temple General Purpose Bunny","510050","61061","3666.66","658.56","0"
"870","Tiger Temple General Purpose Bunny","510053","61061","3688.38","668.19","0"
"870","Tiger Temple General Purpose Bunny","510055","61061","3681.34","653.19","0"
"870","Tiger Temple Monk","509942","61211","3413.99","479.22","0"
"870","Tiger Temple Monk","509943","61211","3379.19","484.1","0"
"870","Tiger Temple Monk","509944","61211","3398.02","486.32","0"
"870","Tiger Temple Monk","509945","61211","3394.76","477.49","0"
"870","Tiger Temple Monk","509946","61211","3411","491.91","0"
"870","Tiger Temple Monk","509947","61211","3403.87","471.38","0"
"870","Tiger Temple Monk","509948","61211","3415.66","488.73","0"
"870","Tiger Temple Monk","509949","61211","3381.59","471.93","0"
"870","Tiger Temple Monk","509952","61211","3682.84","475.74","0"
"870","Tiger Temple Monk","509954","61211","3684.11","472.61","0"
"870","Tiger Temple Monk","509960","61211","3399.2","474.56","0"
"870","Tiger Temple Monk","509968","61211","3246.55","548.49","0"
"870","Tiger Temple Monk","509970","61211","3249.71","549.64","0"
"870","Tiger Temple Monk","509975","61211","3375.27","494.74","0"
"870","Tiger Temple Monk","509976","61211","3406.57","494.85","0"
"870","Tiger Temple Monk","509977","61211","3399.88","489.14","0"
"870","Tiger Temple Monk","509978","61211","3411.9","476.57","0"
"870","Tiger Temple Monk","509979","61211","3383.88","506.21","0"
"870","Tiger Temple Monk","509980","61211","3466.78","524.5","0"
"870","Tiger Temple Monk","510002","61211","3583.67","559.83","0"
"870","Tiger Temple Monk","510010","61211","3597.36","539.99","0"
"870","Tiger Temple Monk","510013","61211","3463.49","514.21","0"
"870","Tiger Temple Monk","510014","61211","3465.14","521.55","0"
"870","Tiger Temple Monk","510019","61211","3582.7","564.63","0"
"870","Tiger Temple Monk","510026","61211","3691.86","684.34","0"
"870","Tiger Temple Monk","510035","61211","3706.41","367.46","0"
"870","Tiger Temple Monk","510047","61211","3702.49","355.22","0"
"870","Tiger Temple Monk","510048","61211","3662.28","644.14","0"
"870","Tiger Temple Monk","510051","61211","3674.16","639.62","0"
"870","Tiger Temple Monk","510056","61211","3679.82","688.99","0"
"870","Tiger Temple Spectator","509961","61212","3425.96","494.88","0"
"870","Tiger Temple Spectator","509962","61212","3424.13","492.99","0"
"870","Tiger Temple Spectator","509963","61212","3423.95","496.92","0"
"870","Tiger Temple Spectator","509964","61212","3657.13","671.1","0"
"870","Tiger Temple Spectator","509982","61212","3739.44","371.1","0"
"870","Tiger Temple Spectator","510021","61212","3722.12","335.39","0"
"870","Tiger Temple Spectator","510025","61212","3724.72","333.79","0"
"870","Tiger Temple Spectator","510027","61212","3698.41","662.22","0"
"870","Tiger Temple Spectator","510028","61212","3699.88","657.51","0"
"870","Tiger Temple Spectator","510029","61212","3695.4","655.99","0"
"870","Tiger Temple Spectator","510031","61212","3727.11","374.22","0"
"870","Tiger Temple Spectator","510032","61212","3732.26","373.34","0"
"870","Tiger Temple Spectator","510033","61212","3718.38","336.65","0"
"870","Tiger Temple Spectator","510034","61212","3727.54","334.38","0"
"870","Tiger Temple Spectator","510039","61212","3735.25","374.68","0"
"870","Tiger Temple Spectator","510041","61212","3694.78","652.59","0"
"870","Tiger Temple Spectator","510043","61212","3660.12","676.32","0"
"870","Tiger Temple Spectator","510045","61212","3656.41","666.71","0"
"870","Tiger Temple Spectator","510049","61212","3659.48","672.91","0"
"870","Tina Nguyen","534125","64074","838.7","245.35","0"
"870","Tiny Bunny - GJC","534013","73699","879.91","257.22","0"
"870","Tiny Bunny - GJC","534015","73699","840.26","311.69","0"
"870","Tiny Bunny - GJC","535170","73699","1633.51","894.22","0"
"870","Tolai Hare Pup","508476","64796","1907.3","937.8","0.446"
"870","Tolai Hare Pup","508487","64796","1906.94","938.69","0.316"
"870","Tolai Hare Pup","508487","64796","1906.94","938.69","0.489"
"870","Tomb Guardian","506863","60912","3748.36","1294.94","0"
"870","Tomb Guardian","506864","60912","3739.75","1325.91","0"
"870","Tommy Tinkerspade","534054","64082","847.98","206.31","0.401"
"870","Tong the Fixer","506552","62917","823.46","-175.15","0.349"
"870","Tony Tuna","519112","60182","-2463.48","526.41","0"
"870","Toothbreaker","515161","66716","-40.7","871.91","0"
"870","Tormented Spirit","510168","60825","3573.06","1266.69","0"
"870","Tormented Spirit","510170","60825","3653.24","1225.13","0"
"870","Tormented Spirit","510173","60825","3657.51","1224.48","0"
"870","Tormented Spirit","510176","60825","3654.97","1221.53","0"
"870","Tormented Spirit","510177","60825","3651.27","1244.85","0"
"870","Tormented Spirit","510179","60825","3572.84","1270.72","0"
"870","Tormented Spirit","510187","60825","3544.33","1278.46","0"
"870","Tormented Spirit","510188","60825","3540.06","1279.11","0"
"870","Tormented Spirit","510190","60825","3541.79","1275.51","0"
"870","Tormented Spirit","510235","60825","3653.69","1249.08","0"
"870","Tormented Spirit","510247","60825","3654.79","1293.91","0"
"870","Tormented Spirit","510248","60825","3652.93","1298.79","0"
"870","Tormented Spirit","510259","60825","3657.21","1298.13","0"
"870","Torso Kill Credit Bunny","501522","55379","2769.35","-568.09","0"
"870","Toshi","509684","64830","4330.72","867.3","0"
"870","Totally Generic Bunny (All Phase)","505966","32520","3184.64","-563.42","0"
"870","Totally Generic Bunny (JSB)","502591","28960","2021.09","-194.46","0"
"870","Totally Generic Bunny (JSB)","502592","28960","2021.7","-186.8","0"
"870","Totally Generic Bunny (JSB)","502593","28960","2025.61","-198.38","0"
"870","Totally Generic Bunny (JSB)","502594","28960","2030.05","-186.9","0"
"870","Totally Generic Bunny (JSB)","502595","28960","2026.23","-186.44","0"
"870","Totally Generic Bunny (JSB)","502596","28960","2023.8","-178.48","0"
"870","Totally Generic Bunny (JSB)","502597","28960","2016.8","-188.11","0"
"870","Totally Generic Bunny (JSB)","502598","28960","2026.45","-191.82","0"
"870","Totally Generic Bunny (JSB)","502599","28960","2029.58","-190.14","0"
"870","Totally Generic Bunny (JSB)","502600","28960","2025.43","-187.04","0"
"870","Totally Generic Bunny (JSB)","502601","28960","2020.91","-194.97","0"
"870","Totally Generic Bunny (JSB)","502602","28960","2015.52","-198.37","0"
"870","Totally Generic Bunny (JSB)","502605","28960","2009.68","-192.77","0"
"870","Totally Generic Bunny (JSB)","502606","28960","2022.56","-189.24","0"
"870","Totally Generic Bunny (JSB)","502607","28960","2024.09","-188.46","0"
"870","Totally Generic Bunny (JSB)","502608","28960","2015.99","-191.96","0"
"870","Totally Generic Bunny (JSB)","502609","28960","2023.57","-186.78","0"
"870","Totally Generic Bunny (JSB)","502610","28960","2017.19","-184.33","0"
"870","Totally Generic Bunny (JSB)","502611","28960","2025.34","-189.68","0"
"870","Totally Generic Bunny (JSB)","503557","28960","1721.87","-710.15","0"
"870","Totally Generic Bunny - GIGANTIC (JSB)","527480","65753","211.88","3210.75","0"
"870","Totally Generic Bunny - GIGANTIC (JSB)","527481","65753","215.61","3210.36","0"
"870","Totally Generic Bunny - GIGANTIC (JSB)","527482","65753","215.77","3210.3","0"
"870","Townlong Steppes - Sra'vess - Amber Channel Target","525425","64297","2422.51","5805.72","0"
"870","Townlong Steppes - Sra'vess - Amber Channel Target","525426","64297","2432.21","5810.07","0"
"870","Townlong Steppes - Sra'vess - Amber Channel Target","525435","64297","2444.43","5838.48","0"
"870","Townlong Steppes - Sra'vess - Amber Channel Target","525452","64297","2452.76","5784.85","0"
"870","Townlong Steppes - Sra'vess - Amber Channel Target","525453","64297","2447.51","5792.35","0"
"870","Townlong Steppes - Sra'vess - Amber Channel Target","525461","64297","2397.61","5840.29","0"
"870","Townlong Steppes - Sra'vess - Amber Channel Target","525469","64297","2414.64","5768.07","0"
"870","Townlong Steppes - Sra'vess - Amber Channel Target","525481","64297","2335.38","5859.69","0"
"870","Townlong Steppes - Sra'vess - Amber Channel Target","525483","64297","2390.41","5844.84","0"
"870","Townlong Steppes - Sra'vess - Amber Channel Target","525486","64297","2385.02","5795.31","0"
"870","Townlong Steppes - Sra'vess - Amber Channel Target","525487","64297","2372.65","5833.71","0"
"870","Townlong Steppes - Sra'vess - Amber Channel Target","525496","64297","2383.17","5864.35","0"
"870","Townlong Steppes - Sra'vess - Amber Channel Target","525498","64297","2362.64","5837.35","0"
"870","Townlong Steppes - Sra'vess - Amber Channel Target","525557","64297","2418.62","5757.37","0"
"870","Townlong Steppes - Sra'vess - Amber Channel Target","525578","64297","2471.06","5746.48","0"
"870","Toya","502751","56348","1503.34","-1840.99","0"
"870","Training Bag","511745","66969","3893.96","1810.01","0"
"870","Training Bag","511761","66969","3890.62","1791.31","0"
"870","Training Bag","511764","66969","3888.54","1793.26","0"
"870","Training Bag","511770","66987","3934.19","1886.47","0"
"870","Training Bag","511774","66987","3953.96","1887.67","0"
"870","Training Dummy","1392","67127","1610.76","996.95","0"
"870","Training Dummy","1393","67127","1599.73","995.44","0"
"870","Training Dummy","534071","67127","916.65","230.57","0.092"
"870","Training Dummy","534116","67127","921.14","233.94","0"
"870","Training Dummy","535207","67127","1610.76","996.95","0"
"870","Training Dummy","535214","67127","1599.73","995.44","0"
"870","Training Target","511795","60931","4059.65","1676.47","0"
"870","Training Target","511797","60931","4051.12","1669.31","0"
"870","Training Target","511803","60931","4040.85","1665.05","0"
"870","Training Target","511810","60931","4031.56","1721.24","0"
"870","Training Target","511815","60931","4042.68","1720.93","0"
"870","Training Target","511821","60931","4053.14","1717.28","0"
"870","Training Target","533487","60931","776.1","2043.01","0"
"870","Training Target","533488","53714","775.95","2043.27","0"
"870","Training Target","533496","60931","773.29","2042.41","0"
"870","Training Target","533500","53714","838.83","1962.96","0"
"870","Training Target","533504","53714","773.22","2042.69","0"
"870","Training Target","533507","53714","828.97","1958","0"
"870","Training Target","533508","53714","831.76","1958.12","0"
"870","Training Target","533509","53714","836.92","1960.92","0"
"870","Training Target","533513","53714","849.08","1973.77","0"
"870","Training Target","533514","60931","848.83","1973.81","0"
"870","Training Target","533515","53714","851.08","1975.73","0"
"870","Training Target","533516","53714","853.61","1979.71","0"
"870","Training Target","533518","60931","831.68","1958.34","0"
