"Reason","Map","Name","DeleteGuid","KeepGuid","Entry","X","Y","DistXY","VendorItems"
"same_entry_stack","870","Terrorling","524415","524417","66597","2199.26","4957.6","0.361","0"
"same_entry_stack","870","Teve Dawnchaser","517550","8180743","59310","-870.29","177.23","0","0"
"same_entry_stack","870","Thaumaturge Anjool","1362","511209","64044","1778.92","897.66","0","0"
"same_entry_stack","870","The Killem' Jaro","515684","8162202","58476","-1064.06","2072.68","0","0"
"same_entry_stack","870","The Killem' Jaro","8162202","8181631","58476","-1064.06","2072.68","0","0"
"same_entry_stack","870","The Metal Paw","507222","8169049","61749","1769.72","372.22","0","108"
"same_entry_stack","870","The Monkey King","536915","8184323","73338","-624.75","-5108.68","0.133","0"
"same_entry_stack","870","The Ook of Dook","508018","8171230","60598","2974.73","1949","0","0"
"same_entry_stack","870","Thelett Shaleheart","534063","8155943","74022","815.33","268.19","0.598","0"
"same_entry_stack","870","Thicket Stalker","502639","8163655","56198","3097.27","-1310.49","0","0"
"same_entry_stack","870","Thicket Stalker","502643","8163687","56198","3240.4","-1258.45","0","0"
"same_entry_stack","870","Thicket Stalker","502646","8163659","56198","3122.12","-1251","0","0"
"same_entry_stack","870","Thicket Stalker","502655","8163691","56198","3186.08","-1278.34","0","0"
"same_entry_stack","870","Thicket Stalker","502662","8163699","56198","3200.45","-1292.21","0","0"
"same_entry_stack","870","Thieving Plainshawk","512141","8158355","56034","220.14","-520.13","0","0"
"same_entry_stack","870","Thieving Plainshawk","512143","8158356","56034","222.78","-514.47","0","0"
"same_entry_stack","870","Thieving Plainshawk","512853","512868","56034","250.41","-394.89","0.66","0"
"same_entry_stack","870","Thieving Plainshawk","516940","8158389","56034","209.36","-590.15","0","0"
"same_entry_stack","870","Thieving Plainshawk","516941","8158390","56034","213.76","-592.95","0","0"
"same_entry_stack","870","Thieving Wolf","513097","8158279","56106","112.03","-290.75","0","0"
"same_entry_stack","870","Thieving Wolf","513099","8158278","56106","108.69","-287.33","0","0"
"same_entry_stack","870","Thieving Wolf","516945","8158375","56106","220.25","-548.43","1.158","0"
"same_entry_stack","870","Thought-Bound Miner","531176","8179449","64970","-1611.63","4433.45","0","0"
"same_entry_stack","870","Thought-Bound Miner","531181","8179447","64970","-1607.01","4429.41","0","0"
"same_entry_stack","870","Thought-Bound Miner","531210","8179506","64970","-1651.53","4744.23","0","0"
"same_entry_stack","870","Thought-Bound Miner","531212","8179507","64970","-1644.86","4739.56","0","0"
"same_entry_stack","870","Thought-Bound Miner","531219","8179448","64970","-1608.93","4437.38","0","0"
"same_entry_stack","870","Thought-Bound Miner","531262","8179694","64970","-1263.6","4433.8","0","0"
"same_entry_stack","870","Thought-Bound Miner","531265","8179433","64970","-1388","4426.58","0","0"
"same_entry_stack","870","Thought-Bound Miner","531266","8179434","64970","-1380.13","4428.7","0","0"
"same_entry_stack","870","Thought-Bound Miner","531267","8179695","64970","-1268.56","4424.22","0","0"
"same_entry_stack","870","Thought-Bound Miner","531268","8179696","64970","-1262.92","4427.37","0","0"
"same_entry_stack","870","Thought-Bound Miner","531304","8179633","64970","-1053.17","4585.68","0","0"
"same_entry_stack","870","Thought-Bound Miner","531313","8179634","64970","-1055.08","4593.66","0","0"
"same_entry_stack","870","Thought-Bound Miner","531405","8179649","64970","-1078.75","4464.23","0","0"
"same_entry_stack","870","Thought-Bound Miner","531408","8179664","64970","-1072.23","4456.69","0","0"
"same_entry_stack","870","Thought-Bound Miner","531412","8179665","64970","-1078.76","4458.61","0","0"
"same_entry_stack","870","Thought-Bound Miner","531758","8179494","64970","-1733.94","4627.21","0","0"
"same_entry_stack","870","Thought-Bound Miner","531765","8179496","64970","-1729.36","4620.71","0","0"
"same_entry_stack","870","Thought-Bound Miner","531766","8179497","64970","-1730.38","4631.62","0","0"
"same_entry_stack","870","Thought-Bound Miner","531769","8179456","64970","-1713.38","4533.39","0.212","0"
"same_entry_stack","870","Thought-Bound Miner","531775","8179467","64970","-1767.87","4433.49","0","0"
"same_entry_stack","870","Thought-Bound Miner","531776","8179468","64970","-1755.94","4441.38","0","0"
"same_entry_stack","870","Thunder Cleft Brave","517530","8180740","58181","-929.15","92.7","0","0"
"same_entry_stack","870","Thunder Cleft Brave","517531","8180735","58181","-908.13","156.46","0","0"
"same_entry_stack","870","Thunder Cleft Brave","517532","8180734","58181","-917.05","146.09","0","0"
"same_entry_stack","870","Thunder Cleft Brave","517545","8180739","58181","-916.51","80.65","0","0"
"same_entry_stack","870","Thunder Cleft Brave","517551","8180749","58181","-792.56","119.33","0.249","0"
"same_entry_stack","870","Thunder Cleft Brave","517553","8180744","58181","-858.45","172.7","0","0"
"same_entry_stack","870","Thunder Cleft Sunwalker","517533","8180742","58937","-880.6","124.35","0.28","0"
"same_entry_stack","870","Thunder Cleft Sunwalker","517534","8180741","58937","-880.36","114.5","0.327","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","505911","8162442","66477","3307.46","-681.56","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","505912","8162444","66477","3308.39","-679.91","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","505923","8162447","66477","3311.56","-670.39","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","505984","8162577","66477","3230.8","-916.32","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","505986","8162616","66477","3297.74","-997.15","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","505991","8162584","66477","3265.19","-969.82","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","505995","8162572","66477","3315.08","-962.56","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","505997","8162576","66477","3228.5","-896.78","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","505999","8162564","66477","3247.88","-890.14","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506002","8162562","66477","3248.65","-888.87","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506003","8162561","66477","3251.26","-889.8","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506010","8162559","66477","3272.6","-928.2","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506013","8162574","66477","3236.18","-888.45","1.118","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506014","8162574","66477","3237.08","-887.79","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506015","8162573","66477","3237.06","-885.72","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506017","8162565","66477","3249.64","-900.21","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506056","8162636","66477","3268.44","-1023.54","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506062","8162605","66477","3226.88","-964.13","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506063","8162638","66477","3258.94","-1024.23","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506064","8162635","66477","3307.25","-1032.89","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506074","8162474","66477","3347.21","-811.95","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506080","8162488","66477","3280.39","-841.38","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506081","8162490","66477","3268.6","-838.22","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506082","8162495","66477","3385.68","-801.39","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506090","8162491","66477","3270.3","-839.17","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506092","8162458","66477","3300.06","-819.32","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506098","8162460","66477","3356.95","-785.05","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506108","8162462","66477","3323.79","-813.42","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506110","8162457","66477","3319.27","-812.52","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506113","8162455","66477","3322.08","-811.02","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506118","8162525","66477","3365.54","-866.77","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506140","8162526","66477","3308.65","-879.84","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506154","8162531","66477","3325.42","-888.6","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506157","8162522","66477","3383.82","-845.92","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506158","8162514","66477","3330.91","-861.22","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506162","8162493","66477","3268.36","-839.73","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506190","8162727","66477","3138.19","-912","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506217","8162817","66477","3044.62","-935.09","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506244","8162818","66477","3050.57","-885.37","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506287","8162662","66477","3186.56","-951.1","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506290","8162656","66477","3184.48","-970.65","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506298","8162668","66477","3172.12","-984.89","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506300","8162667","66477","3184.75","-942.68","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506331","8162730","66477","3132.43","-942.9","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506332","8162735","66477","3130.02","-954.22","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506333","8162695","66477","3178.46","-912.1","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506334","8162697","66477","3157.49","-937.91","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","506353","8162728","66477","3142.36","-983.42","0","0"
"same_entry_stack","870","Thunder Hold Cannon Fire Effects Bunny","8162574","8162575","66477","3237.08","-887.79","1.118","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","505973","8162640","66336","3319.15","-1015.4","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","505982","8162567","66336","3315.2","-959.93","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","505985","8162578","66336","3229.82","-918.43","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","505987","8162586","66336","3272.25","-972.33","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","505988","8162596","66336","3273.26","-977.58","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","505989","8162603","66336","3267.02","-984.65","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","505992","8162639","66336","3319.59","-1013.7","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","505996","8162567","66336","3314.21","-960.81","1.323","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506020","8162632","66336","3321.44","-1015.31","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506022","8162634","66336","3249.36","-1022.87","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506039","8162595","66336","3223.02","-923.75","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506057","8162641","66336","3266.74","-1023.31","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506060","8162637","66336","3265.97","-1025.55","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506061","8162633","66336","3250.4","-1021.82","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506069","8162494","66336","3330","-845.19","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506099","8162478","66336","3371.6","-788.21","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506100","8162477","66336","3369.05","-790.69","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506101","8162485","66336","3371.46","-797.5","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506119","8162530","66336","3352.66","-885.06","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506121","8162529","66336","3352.7","-882.91","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506123","8162535","66336","3353.62","-886.67","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506142","8162506","66336","3385.3","-825.58","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506145","8162505","66336","3383.47","-825.53","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506146","8162499","66336","3344.42","-847.54","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506147","8162498","66336","3346.73","-845.45","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506148","8162497","66336","3344.66","-845.75","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506151","8162506","66336","3384.9","-826.41","0.918","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506160","8162509","66336","3342.05","-857.51","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506180","8162784","66336","3088.62","-909.88","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506183","8162786","66336","3086.81","-904.35","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506184","8162787","66336","3085.87","-902.8","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506211","8162785","66336","3088.38","-920.54","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506212","8162836","66336","3091.78","-984.75","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506213","8162793","66336","3089.55","-966.37","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506222","8162794","66336","3084.57","-965.98","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506224","8162824","66336","3037.74","-952.65","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506225","8162835","66336","3023.75","-945.85","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506226","8162834","66336","3024.24","-944.75","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506227","8162831","66336","3033.93","-954.29","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506228","8162828","66336","3076.94","-975.02","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506229","8162830","66336","3084.83","-975.16","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506230","8162827","66336","3040.16","-959.21","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506231","8162829","66336","3034.46","-951.97","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506232","8162826","66336","3042.71","-959.49","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506233","8162825","66336","3038.57","-954.19","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506237","8162822","66336","3028.32","-911.46","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506238","8162821","66336","3029.81","-910.09","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506239","8162832","66336","3027.49","-884.73","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506241","8162833","66336","3023.99","-888.54","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506245","8162790","66336","3083.78","-920.37","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506246","8162820","66336","3031.48","-910.73","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","506258","8162788","66336","3086.32","-920.99","0","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","8162506","8162507","66336","3385.3","-825.58","0.918","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny","8162567","8162569","66336","3315.2","-959.93","1.323","0"
"same_entry_stack","870","Thunder Hold Fire Effects Bunny - Scorched Ground","506216","8162823","66742","3028.58","-916.33","0","0"
"same_entry_stack","870","Thunder Hold Infantryman","506009","8162550","66650","3278.96","-933.24","0","0"
"same_entry_stack","870","Thunder Hold Infantryman","506050","8162582","66650","3304.47","-981.46","0","0"
"same_entry_stack","870","Thunder Hold Infantryman","506096","8162450","66650","3347.68","-791.48","0","0"
"same_entry_stack","870","Thunder Hold Infantryman","506274","8162703","66650","3152.62","-935.58","0","0"
"same_entry_stack","870","Thunder Hold Infantryman","506278","8162702","66650","3153.72","-938.71","0","0"
"same_entry_stack","870","Thunder Hold Infantryman","506297","8162679","66650","3176.15","-961.05","0","0"
"same_entry_stack","870","Thunder Hold Laborer","506194","8162748","66651","3137.87","-868.8","0","0"
"same_entry_stack","870","Thunder Hold Laborer","506319","8162712","66651","3146.19","-913.66","0","0"
"same_entry_stack","870","Thunder Hold Mender","506019","8162546","66649","3274.1","-915.67","0","0"
"same_entry_stack","870","Thunder Hold Mender","506235","8162813","66649","3038.2","-934.53","0","0"
"same_entry_stack","870","Thunder Hold Mender","506256","8162812","66649","3043.53","-887.69","0","0"
"same_entry_stack","870","Thunder Hold Mender","506309","8162714","66649","3192.54","-856.71","0","0"
"same_entry_stack","870","Thunder Hold Sharp-Shooter","506181","8162796","66647","3059.29","-891.28","0","0"
"same_entry_stack","870","Thunder Hold Sharp-Shooter","506255","8162802","66647","3042.74","-918.03","0","0"
"same_entry_stack","870","Thunder Hold Sharp-Shooter","506299","8162666","66647","3166.76","-948.04","0","0"
"same_entry_stack","870","Thunder Hold Sharp-Shooter","506314","8162708","66647","3190.22","-869.56","0","0"
"same_entry_stack","870","Thunder Hold Sharp-Shooter","506322","8162743","66647","3163.35","-851.29","0","0"
"same_entry_stack","870","Thunder Hold Supplies","505974","8162538","66654","3341.1","-948.39","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506016","8162568","66654","3227.38","-895.77","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506021","8162651","66654","3171.64","-985.7","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506031","8162614","66654","3207.46","-968.02","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506034","8162650","66654","3184.32","-943.06","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506036","8162648","66654","3185.91","-951.32","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506037","8162647","66654","3184.43","-970.3","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506065","8162585","66654","3225.77","-963.74","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506066","8162631","66654","3306.62","-1033.29","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506086","8162486","66654","3385.2","-816.59","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506122","8162512","66654","3365.18","-867.29","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506176","8162775","66654","3086.75","-916.53","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506197","8162717","66654","3137.21","-912.55","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506208","8162757","66654","3117","-890.2","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506218","8162776","66654","3108.67","-967.1","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506221","8162789","66654","3089.08","-961.5","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506223","8162819","66654","3083.62","-982.09","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506240","8162815","66654","3029.31","-915.68","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506272","8162680","66654","3179.2","-912.58","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506275","8162716","66654","3142.84","-984.15","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506350","8162718","66654","3132.29","-943.27","0","0"
"same_entry_stack","870","Thunder Hold Supplies","506352","8162720","66654","3130.44","-955.62","0","0"
"same_entry_stack","870","Thunderbird","517443","8158634","57851","-274.53","-783.75","0","0"
"same_entry_stack","870","Thunderfist Gorilla","505484","8166070","59742","510.94","-1305.17","0","0"
"same_entry_stack","870","Thunderfist Gorilla","505487","8166071","59742","505.24","-1307.1","0","0"
"same_entry_stack","870","Thunderfist Matriarch","505396","8166063","59747","592.59","-1349.27","0","0"
"same_entry_stack","870","Thunderfist Matriarch","505404","8166050","59747","690.45","-1381.57","0","0"
"same_entry_stack","870","Thunderfoot Pig","512952","8157994","56132","461.19","-287.45","0","0"
"same_entry_stack","870","Thunderfoot Pig","512954","8158004","56132","440.41","-288.83","0","0"
"same_entry_stack","870","Thunderfoot Pig","512955","8158006","56132","442.14","-287.17","0","0"
"same_entry_stack","870","Thunderfoot Pig","512963","8157992","56132","460.03","-289.27","0","0"
"same_entry_stack","870","Thunderfoot Pig","512964","8157991","56132","458.62","-290.45","0","0"
"same_entry_stack","870","Thunderfoot Pig","512970","8157988","56132","459.66","-300.99","0","0"
"same_entry_stack","870","Thunderfoot Pig","512971","8157987","56132","441.54","-309.72","0","0"
"same_entry_stack","870","Thunderfoot Pig","512972","8157983","56132","440.35","-318.13","0","0"
"same_entry_stack","870","Thunderfoot Pig","512973","8157985","56132","438.9","-318.23","0","0"
"same_entry_stack","870","Thunderfoot Pig","512974","8157984","56132","442.06","-316.51","0","0"
"same_entry_stack","870","Thunderfoot Pig","512998","8158010","56132","402.29","-294.49","0","0"
"same_entry_stack","870","Thunderfoot Pig","512999","8158011","56132","401.85","-292.63","0","0"
"same_entry_stack","870","Thunderfoot Pig","513001","8158015","56132","425.49","-272.86","0","0"
"same_entry_stack","870","Thundermaw","535114","8156536","58456","682.6","1831.92","0","0"
"same_entry_stack","870","Thundermaw","535115","8156550","58456","667.33","1826.12","0.63","0"
"same_entry_stack","870","Thundermaw","535119","8156545","58456","656.35","1848.94","0","0"
"same_entry_stack","870","Thundermaw","535120","8156490","58456","712.02","1779.75","0","0"
"same_entry_stack","870","Thundermaw","535121","8156551","58456","671.8","1870.69","0.01","0"
"same_entry_stack","870","Thundermaw","535123","8156557","58456","648.39","1889.16","0","0"
"same_entry_stack","870","Thundermaw","535125","8156555","58456","621.58","1835.81","0","0"
"same_entry_stack","870","Thundermaw","535126","8156554","58456","625.75","1832.88","0","0"
"same_entry_stack","870","Thundermaw","535127","8156544","58456","652.18","1851.06","0","0"
"same_entry_stack","870","Thundermaw","535137","8156491","58456","713.45","1797.35","0","0"
"same_entry_stack","870","Thundermaw","535138","8156542","58456","726.94","1841.75","0","0"
"same_entry_stack","870","Thundermaw","535142","8156495","58456","781.48","1766.84","0","0"
"same_entry_stack","870","Thundermaw","535156","8156499","58456","810.97","1752.52","0","0"
"same_entry_stack","870","Thundermaw","535159","8156494","58456","775.33","1765.07","0","0"
"same_entry_stack","870","Tian Beer-Fetcher","501433","8163508","55207","2580.63","-1595.21","0","0"
"same_entry_stack","870","Tian Beer-Fetcher","501434","8163464","55207","2583.91","-1539.95","0","0"
"same_entry_stack","870","Tian Pupil","501337","8163506","54944","2458.66","-1642.48","0","0"
"same_entry_stack","870","Tian Pupil","501343","8163504","54944","2445.78","-1625.07","0","0"
"same_entry_stack","870","Tian Pupil","501344","8163505","54944","2448.19","-1627.35","0","0"
"same_entry_stack","870","Tian Pupil","501347","8163507","54944","2459.67","-1645.63","0","0"
"same_entry_stack","870","Tian Pupil","501350","8163481","54944","2481.71","-1564.57","0","0"
"same_entry_stack","870","Tian Pupil","501351","8163476","54944","2498.77","-1562.19","0","0"
"same_entry_stack","870","Tian Pupil","501352","8163475","54944","2497.29","-1559.23","0","0"
"same_entry_stack","870","Tian Pupil","501353","8163482","54944","2479.12","-1566.66","0","0"
"same_entry_stack","870","Tian Pupil","501355","8163490","54944","2504.61","-1600.41","0","0"
"same_entry_stack","870","Tian Pupil","501356","8163493","54944","2505.62","-1603.57","0","0"
"same_entry_stack","870","Tian Pupil","501357","8163498","54944","2523.9","-1603.96","0","0"
"same_entry_stack","870","Tian Pupil","501359","8163499","54944","2522.43","-1606.93","0","0"
"same_entry_stack","870","Tian Pupil","505554","8163503","54944","2478.52","-1629.48","0","0"
"same_entry_stack","870","Tian Pupil","505555","8163491","54944","2474.17","-1604.29","0","0"
"same_entry_stack","870","Tian Pupil","505556","8163492","54944","2477.15","-1605.73","0","0"
"same_entry_stack","870","Tian Pupil","505557","8163496","54944","2490.91","-1614.69","0","0"
"same_entry_stack","870","Tian Pupil","505558","8163497","54944","2494.21","-1614.46","0","0"
"same_entry_stack","870","Tian Pupil","505559","8163501","54944","2475.6","-1627.24","0","0"
"same_entry_stack","870","Tian Pupil","505560","8163500","54944","2498.5","-1626.21","0","0"
"same_entry_stack","870","Tian Pupil","505561","8163502","54944","2496.66","-1628.96","0","0"
"same_entry_stack","870","Tian Pupil","505562","8163489","54944","2490.79","-1602.44","0","0"
"same_entry_stack","870","Tian Pupil","505563","8163488","54944","2489.77","-1599.29","0","0"
"same_entry_stack","870","Tian Pupil","505565","8163486","54944","2471.61","-1579.41","0","0"
"same_entry_stack","870","Tian Pupil","505566","8163485","54944","2470.6","-1576.25","0","0"
"same_entry_stack","870","Tian Pupil","505567","8163483","54944","2487.42","-1576.11","0","0"
"same_entry_stack","870","Tian Pupil","505568","8163484","54944","2484.11","-1576.35","0","0"
"same_entry_stack","870","Tian Student","501698","8163449","55198","2590.36","-1281.88","0","0"
"same_entry_stack","870","Tian Student","501699","8163448","55198","2582.28","-1290.32","0","0"
"same_entry_stack","870","Tian Student","501709","8163454","55198","2590.19","-1289.98","0","0"
"same_entry_stack","870","Tian Student","501710","8163455","55198","2553.54","-1257.78","0","0"
"same_entry_stack","870","Tian Student","501711","8163451","55198","2597.73","-1281.53","0","0"
"same_entry_stack","870","Tian Student","501712","8163452","55198","2557.65","-1253.6","0","0"
"same_entry_stack","870","Tian Student","501715","8163450","55198","2561.54","-1249.04","0","0"
"same_entry_stack","870","Tian Trainee","501424","8163470","55028","2555.34","-1540.51","0","0"
"same_entry_stack","870","Tian Trainee","501425","8163480","55028","2552.99","-1563.63","0","0"
"same_entry_stack","870","Tian Trainee","501426","8163479","55028","2556.29","-1560.51","0","0"
"same_entry_stack","870","Tian Trainee","501427","8163469","55028","2566.25","-1550.91","0","0"
"same_entry_stack","870","Tian Trainee","501428","8163478","55028","2554.76","-1561.98","0","0"
"same_entry_stack","870","Tian Trainee","501429","8163466","55028","2558.01","-1542.52","0","0"
"same_entry_stack","870","Tian Trainee","501430","8163472","55030","2546.57","-1553.74","0","0"
"same_entry_stack","870","Tian Trainee","501431","8163465","55028","2569.25","-1547.84","0","0"
"same_entry_stack","870","Tian Trainee","501432","8163473","55028","2545","-1555.34","0","0"
"same_entry_stack","870","Tian Trainee","501435","8163471","55029","2564.95","-1546.89","0","0"
"same_entry_stack","870","Tian Trainee","501436","8163467","55028","2563.65","-1548.62","0","0"
"same_entry_stack","870","Tian Trainee","501438","8163468","55028","2542.65","-1553.16","0","0"
"same_entry_stack","870","Tiger Style Monk","511785","8183384","60936","4048.84","1695.58","0","0"
"same_entry_stack","870","Tiger Style Monk","511788","8183381","60936","4031.91","1662.55","0","0"
"same_entry_stack","870","Tiger Style Monk","511789","8183395","60936","4058.1","1697.21","0","0"
"same_entry_stack","870","Tiger Style Monk","511791","8183393","60936","4057.4","1699.83","0","0"
"same_entry_stack","870","Tiger Style Monk","511792","8183386","60936","4049.66","1690.13","0","0"
"same_entry_stack","870","Tiger Style Monk","511793","8183382","60936","4033.95","1664.54","0","0"
